date,equity
2025-01-02,1.031596147
2025-01-03,1.038247459
2025-01-06,1.031585958
2025-01-07,1.028020067
2025-01-08,1.03217255
2025-01-09,1.031247002
2025-01-10,1.033257334
2025-01-13,1.033008185
2025-01-14,1.035575346
2025-01-15,1.037259829
2025-01-16,1.039268909
2025-01-17,1.039933515
2025-01-20,1.042468175
2025-01-21,1.039913566
2025-01-22,1.036147473
2025-01-23,1.040197644
2025-01-24,1.041612387
2025-01-27,1.034548033
2025-01-28,1.031602262
2025-01-29,1.03180917
2025-01-30,1.030724977
2025-01-31,1.025126914
2025-02-03,1.024626956
2025-02-04,1.026674059
2025-02-05,1.02747596
2025-02-06,1.030429054
2025-02-07,1.030155755
2025-02-10,1.037213413
2025-02-11,1.03804099
2025-02-12,1.040029742
2025-02-13,1.040996438
2025-02-14,1.037371383
2025-02-17,1.03477244
2025-02-18,1.031194383
2025-02-19,1.027983504
2025-02-20,1.028270988
2025-02-21,1.028707294
2025-02-24,1.027697671
2025-02-25,1.027395399
2025-02-26,1.027901363
2025-02-27,1.026122197
2025-02-28,1.021299387
2025-03-03,1.023462923
2025-03-04,1.022252709
2025-03-05,1.017606763
2025-03-06,1.015058737
2025-03-07,1.014919524
2025-03-10,1.007536339
2025-03-11,1.008144565
2025-03-12,1.010874827
2025-03-13,1.010910784
2025-03-14,1.009624097
2025-03-17,1.00915506
2025-03-18,1.006450678
2025-03-19,1.005942828
2025-03-20,1.008766557
2025-03-21,1.016823181
2025-03-24,1.019171037
2025-03-25,1.014657159
2025-03-26,1.014801381
2025-03-27,1.010718155
2025-03-28,1.0118966
2025-03-31,1.015110284
2025-04-01,1.015642587
2025-04-02,1.015357204
2025-04-03,1.016467624
2025-04-04,1.016907939
2025-04-07,1.010893111
2025-04-08,1.006775329
2025-04-09,1.007376782
2025-04-10,1.002757082
2025-04-11,1.000819
2025-04-14,0.9996168241
2025-04-15,0.9988564295
2025-04-16,0.9946861083
2025-04-17,0.9916349756
2025-04-18,0.9930217973
2025-04-21,0.9937794963
2025-04-22,0.9910281078
2025-04-23,0.9947420137
2025-04-24,0.9975824909
2025-04-25,0.9998662344
2025-04-28,0.9992745099
2025-04-29,0.9978859495
2025-04-30,0.9999125163
2025-05-01,1.002224257
2025-05-02,1.005900338
2025-05-05,1.006128804
2025-05-06,1.004134261
2025-05-07,1.002505967
2025-05-08,0.9998092028
2025-05-09,0.9993588678
2025-05-12,0.9983709955
2025-05-13,0.9989445933
2025-05-14,0.9993145884
2025-05-15,0.9948396327
2025-05-16,0.9913096356
2025-05-19,0.9885264651
2025-05-20,0.9881847688
2025-05-21,0.9876815417
2025-05-22,0.9878446708
2025-05-23,0.9863316836
2025-05-26,0.9890601877
2025-05-27,0.9944401458
2025-05-28,0.9924657354
2025-05-29,0.9956811526
2025-05-30,0.9941353022
2025-06-02,0.9969072442
2025-06-03,1.001220557
2025-06-04,0.9998043408
2025-06-05,0.9940180579
2025-06-06,0.995658421
2025-06-09,0.9940336132
2025-06-10,0.9939722662
2025-06-11,0.9968795863
2025-06-12,1.002638912
2025-06-13,1.002257177
2025-06-16,0.9990933536
2025-06-17,1.001145321
2025-06-18,0.997489912
2025-06-19,0.9968841514
2025-06-20,0.9964588359
2025-06-23,0.9918424217
2025-06-24,0.991951315
2025-06-25,0.9908449514
2025-06-26,0.9897272884
2025-06-27,0.987890938
2025-06-30,0.9898116848
2025-07-01,0.9845728983
2025-07-02,0.9863868844
2025-07-03,0.9867782847
2025-07-04,0.9886202323
2025-07-07,0.9868317225
2025-07-08,0.9819128396
2025-07-09,0.9788257856
2025-07-10,0.9723958183
2025-07-11,0.9666394156
2025-07-14,0.9686981849
2025-07-15,0.9691086712
2025-07-16,0.9692497211
2025-07-17,0.9727190213
2025-07-18,0.9724161331
2025-07-21,0.9732465007
2025-07-22,0.9725273303
2025-07-23,0.9725282218
2025-07-24,0.9709695888
2025-07-25,0.9739488586
2025-07-28,0.9706825033
2025-07-29,0.968275199
2025-07-30,0.9691266192
2025-07-31,0.9670974974
2025-08-01,0.9666715573
2025-08-04,0.9651910336
2025-08-05,0.9646584877
2025-08-06,0.965353434
2025-08-07,0.9592918132
2025-08-08,0.9554072753
2025-08-11,0.9534034805
2025-08-12,0.9529215559
2025-08-13,0.9505543975
2025-08-14,0.9484612122
2025-08-15,0.9515790996
2025-08-18,0.9519154571
2025-08-19,0.9498840538
2025-08-20,0.9457638085
2025-08-21,0.9430353966
2025-08-22,0.9468913961
2025-08-25,0.9481094505
2025-08-26,0.9459906375
2025-08-27,0.9496943131
2025-08-28,0.9519797021
2025-08-29,0.9553097736
2025-09-01,0.9579666886
2025-09-02,0.9612106657
2025-09-03,0.9637385033
2025-09-04,0.9610403253
2025-09-05,0.9553095446
2025-09-08,0.955890147
2025-09-09,0.9545103666
2025-09-10,0.9549940926
2025-09-11,0.9543117018
2025-09-12,0.9524459046
2025-09-15,0.9540547441
2025-09-16,0.9546084422
2025-09-17,0.9591220248
2025-09-18,0.9620663505
2025-09-19,0.9632578461
2025-09-22,0.9627321929
2025-09-23,0.9632352562
2025-09-24,0.9647798095
2025-09-25,0.9657523434
2025-09-26,0.9634791563
2025-09-29,0.9653727691
2025-09-30,0.9682195509
2025-10-01,0.9705851551
2025-10-02,0.968942906
2025-10-03,0.969050378
2025-10-06,0.9668680847
2025-10-07,0.9675857963
2025-10-08,0.974010767
2025-10-09,0.970517871
2025-10-10,0.9709325514
2025-10-13,0.9752613285
2025-10-14,0.9721569475
2025-10-15,0.97282157
2025-10-16,0.9725572078
2025-10-17,0.9716619593
2025-10-20,0.9728594662
2025-10-21,0.9757326775
2025-10-22,0.97611666
2025-10-23,0.9738319152
2025-10-24,0.97650077
2025-10-27,0.9851274711
2025-10-28,0.9883350547
2025-10-29,0.9887600308
2025-10-30,0.9854825683
2025-10-31,0.9874882548
2025-11-03,0.9856150453
2025-11-04,0.9844748776
2025-11-05,0.9842360224
2025-11-06,0.9836013762
2025-11-07,0.9887901637
2025-11-10,0.9892574056
2025-11-11,0.9922380276
2025-11-12,0.9904611733
2025-11-13,0.9897964199
2025-11-14,0.9831774744
2025-11-17,0.9794250081
2025-11-18,0.9810027749
2025-11-19,0.9830742792
2025-11-20,0.9849388031
2025-11-21,0.9833894746
2025-11-24,0.9850877265
2025-11-25,0.9835549333
2025-11-26,0.9765829119
2025-11-27,0.9651260783
2025-11-28,0.9652467658
2025-12-01,0.963881459
2025-12-02,0.9636761684
2025-12-03,0.9619211344
2025-12-04,0.9654680705
2025-12-05,0.9608955221
2025-12-08,0.9630208346
2025-12-09,0.962921123
2025-12-10,0.962116802
2025-12-11,0.9629825844
2025-12-12,0.96356592
2025-12-15,0.9670636542
2025-12-16,0.9654672927
2025-12-17,0.9643838941
2025-12-18,0.9609349359
2025-12-19,0.9585539192
2025-12-22,0.9570361007
2025-12-23,0.9573419517
2025-12-24,0.9573974578
2025-12-25,0.9591223473
2025-12-26,0.9649740789
2025-12-29,0.9626187812
2025-12-30,0.964095857
2025-12-31,0.9633914974
